,filename,class
21683,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/87_100.jpg,126
21684,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/88_100.jpg,126
21685,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/89_100.jpg,126
21686,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/90_100.jpg,126
21687,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/91_100.jpg,126
21688,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/92_100.jpg,126
21689,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/93_100.jpg,126
21690,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/94_100.jpg,126
21691,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/95_100.jpg,126
21692,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/96_100.jpg,126
21693,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/r2_0_100.jpg,126
21694,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/r2_10_100.jpg,126
21695,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/r2_11_100.jpg,126
21696,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/r2_12_100.jpg,126
21697,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/r2_13_100.jpg,126
21698,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/r2_14_100.jpg,126
21699,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/r2_15_100.jpg,126
21700,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/r2_16_100.jpg,126
21701,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/r2_17_100.jpg,126
21702,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/r2_19_100.jpg,126
21703,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/r2_1_100.jpg,126
21704,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/r2_20_100.jpg,126
21705,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/r2_21_100.jpg,126
21706,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/r2_22_100.jpg,126
21707,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/r2_23_100.jpg,126
21708,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/r2_24_100.jpg,126
21709,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/r2_254_100.jpg,126
21710,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/r2_257_100.jpg,126
21711,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/r2_259_100.jpg,126
21712,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/r2_25_100.jpg,126
21713,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/r2_260_100.jpg,126
21714,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/r2_261_100.jpg,126
21715,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/r2_262_100.jpg,126
21716,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/r2_263_100.jpg,126
21717,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/r2_264_100.jpg,126
21718,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/r2_265_100.jpg,126
21719,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/r2_266_100.jpg,126
21720,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/r2_267_100.jpg,126
21721,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/r2_268_100.jpg,126
21722,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/r2_269_100.jpg,126
21723,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/r2_26_100.jpg,126
21724,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/r2_270_100.jpg,126
21725,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/r2_271_100.jpg,126
21726,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/r2_272_100.jpg,126
21727,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/r2_273_100.jpg,126
21728,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/r2_274_100.jpg,126
21729,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/r2_275_100.jpg,126
21730,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/r2_276_100.jpg,126
21731,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/r2_277_100.jpg,126
21732,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/r2_278_100.jpg,126
21733,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/r2_279_100.jpg,126
21734,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/r2_27_100.jpg,126
21735,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/r2_280_100.jpg,126
21736,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/r2_281_100.jpg,126
21737,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/r2_282_100.jpg,126
21738,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/r2_283_100.jpg,126
21739,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/r2_284_100.jpg,126
21740,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/r2_285_100.jpg,126
21741,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/r2_286_100.jpg,126
21742,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/r2_287_100.jpg,126
21743,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/r2_288_100.jpg,126
21744,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/r2_289_100.jpg,126
21745,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/r2_28_100.jpg,126
21746,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/r2_290_100.jpg,126
21747,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/r2_291_100.jpg,126
21748,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/r2_292_100.jpg,126
21749,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/r2_29_100.jpg,126
21750,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/r2_2_100.jpg,126
21751,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/r2_30_100.jpg,126
21752,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/r2_32_100.jpg,126
21753,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/r2_33_100.jpg,126
21754,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/r2_35_100.jpg,126
21755,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/r2_36_100.jpg,126
21756,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/r2_37_100.jpg,126
21757,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/r2_38_100.jpg,126
21758,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/r2_39_100.jpg,126
21759,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/r2_3_100.jpg,126
21760,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/r2_4_100.jpg,126
21761,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/r2_5_100.jpg,126
21762,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/r2_6_100.jpg,126
21763,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/r2_7_100.jpg,126
21764,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/r2_8_100.jpg,126
21765,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/r2_9_100.jpg,126
21766,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/r_100_100.jpg,126
21767,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/r_101_100.jpg,126
21768,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/r_102_100.jpg,126
21769,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/r_103_100.jpg,126
21770,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/r_104_100.jpg,126
21771,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/r_105_100.jpg,126
21772,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/r_106_100.jpg,126
21773,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/r_107_100.jpg,126
21774,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/r_108_100.jpg,126
21775,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/r_109_100.jpg,126
21776,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/r_110_100.jpg,126
21777,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/r_111_100.jpg,126
21778,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/r_112_100.jpg,126
21779,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/r_113_100.jpg,126
21780,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/r_114_100.jpg,126
21781,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/r_115_100.jpg,126
21782,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/r_116_100.jpg,126
21783,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/r_117_100.jpg,126
21784,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/r_118_100.jpg,126
21785,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/r_119_100.jpg,126
21786,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/r_120_100.jpg,126
21787,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/r_121_100.jpg,126
21788,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/r_122_100.jpg,126
21789,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/r_123_100.jpg,126
21790,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/r_124_100.jpg,126
21791,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/r_125_100.jpg,126
21792,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/r_126_100.jpg,126
21793,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/r_127_100.jpg,126
21794,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/r_128_100.jpg,126
21795,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/r_129_100.jpg,126
21796,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/r_130_100.jpg,126
21797,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/r_131_100.jpg,126
21798,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/r_132_100.jpg,126
21799,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/r_133_100.jpg,126
21800,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/r_134_100.jpg,126
21801,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/r_135_100.jpg,126
21802,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/r_137_100.jpg,126
21803,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/r_138_100.jpg,126
21804,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/r_139_100.jpg,126
21805,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/r_140_100.jpg,126
21806,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/r_141_100.jpg,126
21807,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/r_142_100.jpg,126
21808,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/r_143_100.jpg,126
21809,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/r_144_100.jpg,126
21810,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/r_145_100.jpg,126
21811,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/r_146_100.jpg,126
21812,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/r_147_100.jpg,126
21813,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/r_150_100.jpg,126
21814,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/r_30_100.jpg,126
21815,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/r_32_100.jpg,126
21816,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/r_33_100.jpg,126
21817,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/r_34_100.jpg,126
21818,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/r_35_100.jpg,126
21819,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/r_36_100.jpg,126
21820,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/r_37_100.jpg,126
21821,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/r_38_100.jpg,126
21822,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/r_39_100.jpg,126
21823,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/r_40_100.jpg,126
21824,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/r_41_100.jpg,126
21825,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/r_42_100.jpg,126
21826,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/r_44_100.jpg,126
21827,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/r_45_100.jpg,126
21828,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/r_84_100.jpg,126
21829,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/r_85_100.jpg,126
21830,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/r_86_100.jpg,126
21831,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/r_87_100.jpg,126
21832,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/r_88_100.jpg,126
21833,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/r_89_100.jpg,126
21834,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/r_90_100.jpg,126
21835,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/r_91_100.jpg,126
21836,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/r_92_100.jpg,126
21837,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/r_93_100.jpg,126
21838,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/r_94_100.jpg,126
21839,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/r_95_100.jpg,126
21840,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/r_96_100.jpg,126
21841,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/r_97_100.jpg,126
21842,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/r_98_100.jpg,126
21843,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Heart/r_99_100.jpg,126
21844,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Maroon/101_100.jpg,127
21845,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Maroon/104_100.jpg,127
21846,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Maroon/106_100.jpg,127
21847,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Maroon/108_100.jpg,127
21848,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Maroon/111_100.jpg,127
21849,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Maroon/171_100.jpg,127
21850,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Maroon/173_100.jpg,127
21851,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Maroon/186_100.jpg,127
21852,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Maroon/1_100.jpg,127
21853,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Maroon/204_100.jpg,127
21854,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Maroon/21_100.jpg,127
21855,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Maroon/230_100.jpg,127
21856,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Maroon/232_100.jpg,127
21857,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Maroon/233_100.jpg,127
21858,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Maroon/235_100.jpg,127
21859,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Maroon/236_100.jpg,127
21860,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Maroon/238_100.jpg,127
21861,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Maroon/239_100.jpg,127
21862,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Maroon/23_100.jpg,127
21863,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Maroon/240_100.jpg,127
21864,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Maroon/241_100.jpg,127
21865,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Maroon/242_100.jpg,127
21866,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Maroon/243_100.jpg,127
21867,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Maroon/244_100.jpg,127
21868,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Maroon/245_100.jpg,127
21869,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Maroon/248_100.jpg,127
21870,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Maroon/249_100.jpg,127
21871,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Maroon/250_100.jpg,127
21872,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Maroon/252_100.jpg,127
21873,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Maroon/253_100.jpg,127
21874,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Maroon/254_100.jpg,127
21875,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Maroon/256_100.jpg,127
21876,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Maroon/257_100.jpg,127
21877,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Maroon/25_100.jpg,127
21878,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Maroon/260_100.jpg,127
21879,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Maroon/261_100.jpg,127
21880,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Maroon/265_100.jpg,127
21881,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Maroon/267_100.jpg,127
21882,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Maroon/269_100.jpg,127
21883,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Maroon/26_100.jpg,127
21884,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Maroon/272_100.jpg,127
21885,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Maroon/273_100.jpg,127
21886,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Maroon/274_100.jpg,127
21887,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Maroon/275_100.jpg,127
21888,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Maroon/276_100.jpg,127
21889,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Maroon/277_100.jpg,127
21890,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Maroon/279_100.jpg,127
21891,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Maroon/27_100.jpg,127
21892,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Maroon/284_100.jpg,127
21893,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Maroon/285_100.jpg,127
21894,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Maroon/286_100.jpg,127
21895,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Maroon/287_100.jpg,127
21896,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Maroon/288_100.jpg,127
21897,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Maroon/28_100.jpg,127
21898,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Maroon/30_100.jpg,127
21899,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Maroon/33_100.jpg,127
21900,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Maroon/65_100.jpg,127
21901,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Maroon/80_100.jpg,127
21902,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Maroon/81_100.jpg,127
21903,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Maroon/82_100.jpg,127
21904,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Maroon/84_100.jpg,127
21905,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Maroon/85_100.jpg,127
21906,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Maroon/87_100.jpg,127
21907,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Maroon/88_100.jpg,127
21908,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Maroon/89_100.jpg,127
21909,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Maroon/91_100.jpg,127
21910,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Maroon/92_100.jpg,127
21911,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Maroon/93_100.jpg,127
21912,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Maroon/94_100.jpg,127
21913,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Maroon/95_100.jpg,127
21914,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Maroon/97_100.jpg,127
21915,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Maroon/98_100.jpg,127
21916,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Maroon/99_100.jpg,127
21917,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Maroon/r_10_100.jpg,127
21918,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Maroon/r_16_100.jpg,127
21919,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Maroon/r_176_100.jpg,127
21920,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Maroon/r_177_100.jpg,127
21921,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Maroon/r_178_100.jpg,127
21922,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Maroon/r_179_100.jpg,127
21923,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Maroon/r_180_100.jpg,127
21924,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Maroon/r_181_100.jpg,127
21925,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Maroon/r_182_100.jpg,127
21926,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Maroon/r_183_100.jpg,127
21927,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Maroon/r_184_100.jpg,127
21928,E:\Tensorflow_Automatic_Training/fruits-360/Test/Tomato Maroon/r_185_100.jpg,127
